Light,Nitrogen (mg/kg),Phosphorus (mg/kg),Potassium (mg/kg),Relative Humidity (%),Temp (°C),Temp (°F),Soil Moisture (%),Plant Health
760.5655604969522,99.35016313335495,37.98072855182249,101.40026058532762,76.20948333301864,10.852945888997901,84.61319763855509,21.22825071063876,Moderate
268.96636567464185,161.46416616906464,32.87772255809496,144.3670303674483,44.259516828649964,13.059791469825932,79.74436528617692,21.31583573020725,Moderate
313.2100410022687,124.04322014050138,46.154951963165324,121.36273008625324,57.93033947548734,16.557740518687574,67.34667333463705,31.44104401907948,Healthy
897.6630033019412,120.32838198649011,37.9034156946837,114.84989317653357,55.22789012932451,17.199649395897556,69.69181323762545,35.12047057283922,Healthy
292.914217495063,148.54435025312264,58.61060082618281,157.71468038537364,79.54687796003154,24.72245150324607,64.17514460802212,25.238358940290734,Moderate
357.04640319986805,144.05981483277307,31.59028818170002,138.36755719380517,64.13328770052716,20.898878578906988,69.67524902208442,37.26899980421867,Healthy
914.9604706481196,63.40309039416554,9.95742268326882,161.77052594125817,75.01764730763811,10.691614540130733,73.83057221009088,2.5862051801655794,Unhealthy
256.8599938518199,106.76944877730692,34.99417892625875,131.1412432426137,62.95971700528054,19.421585200929076,63.15566967653305,42.44641795314799,Healthy
203.20573109297254,141.61766540695385,29.39365331645687,145.64390411071184,57.26468573516828,15.518454647965363,64.96016991132893,53.57859933410595,Moderate
570.8877311137146,112.81064641001413,55.144890848931844,167.96421719724327,64.61852985233816,13.225671438405662,63.59874998063193,37.50367799248664,Moderate
981.7868534597593,116.744247841846,36.03435318610867,102.62669382841307,51.94287592436577,15.483759458630326,73.57145227102389,37.3492730557101,Healthy
402.1235490934681,107.15869227944087,45.68686295707685,146.6468823682612,58.327741160241686,15.998066484319116,62.07339281986837,35.70618416752967,Healthy
367.0407959892646,110.07312240325223,42.777874188205516,144.4217128482926,69.00611658467474,17.14445982651811,59.695404702977804,31.017755817344064,Healthy
315.5393279980826,144.815911974325,30.757164224105992,134.65850106554686,59.969224448612,20.173785747163908,73.68832354021299,36.729968864183256,Healthy
502.7588903374075,100.58629651465759,41.05275671308492,152.48538120145312,60.89462942411821,27.491783437283964,62.38522015389123,32.66269950000106,Moderate
578.7905184719666,137.61928468507182,22.39903786536013,117.34101017362488,47.52058644670642,17.690605688149756,63.54318583463659,33.47076683359139,Moderate
54.90722796446268,183.71395812248784,5.21524551125434,57.920072185647385,47.45504017891322,-5.460497466801419,45.749241004928066,3.063124130402665,Unhealthy
882.8344317125902,169.188797051238,39.528050977462854,115.92329972294915,18.386638243491138,-7.158121526177732,33.781684898641394,50.6785551103182,Unhealthy
838.2433561765918,42.43821271427197,23.663354133017577,25.442257391166457,62.665954727694974,30.79740115370611,68.20181034205577,52.841284326921276,Unhealthy
826.2192118677171,127.27393361072643,43.305317887920346,139.58379496333137,53.88871486816181,21.318686348646274,75.70846003237939,30.505080057966577,Healthy
310.06110892789513,139.40128870142948,47.556920059773546,146.86749671287868,57.2423911334913,16.399255547582047,72.09704336230206,40.328410752705565,Healthy
720.8753234503813,100.15296288644197,34.617075007371575,81.38107615804425,47.821423407275155,22.63446942964631,53.98309130461895,29.7227055334815,Moderate
616.7736559311065,124.18977860221898,40.31598002807774,131.54849886720007,50.8242780001792,24.695681801120912,70.12883098814585,42.58773081368745,Healthy
162.5594141692943,22.49943585555254,69.8717317741824,0.3354885493229043,45.68298959298293,-3.1374348547080952,103.7242554914128,62.907065801071056,Unhealthy
671.4614466551042,134.70496845881092,48.66063237869364,122.6419896507391,44.58208984587108,11.044857036547347,73.95046196752025,25.995131046849767,Moderate
478.7710755870637,135.7633630004043,43.539576807525876,126.71936381852983,58.67053294882764,23.852897731229238,65.80638729743238,37.19593252155122,Healthy
126.86446809243802,102.41057937481632,55.83113590280303,107.58492274418238,79.78359027295242,22.230165016356942,53.47481375661449,47.23532262897139,Moderate
148.05665311522387,5.8932602852143745,58.04870085197787,74.42321003390005,39.04410529677833,33.95834869445232,63.29923793646608,24.023111114608998,Unhealthy
516.5821576985009,105.28084837656287,39.06752182144011,124.16116843425092,69.19453924042898,22.560355438433724,59.59217786774233,40.6326195935237,Healthy
629.3610107615322,101.64035272605216,53.72417942818333,163.99195731701278,69.21910451153533,16.170613078691115,60.301945987304535,34.03545522657508,Moderate
671.5491970864036,132.55526120223453,38.18017169894031,151.6874906354829,57.53609253159718,23.038292614793953,64.27289522334043,42.69518394984123,Moderate
517.1157474783936,128.46823234947504,31.89094998494931,133.70151063228414,59.78048904506551,22.105284706479544,59.341574583838174,39.47728677009721,Healthy
248.21570631260803,139.08555651783038,30.728573738673862,150.85168060887952,78.63681370778201,17.238191634105817,66.98604950851771,37.84073315218031,Moderate
325.34414222471435,133.67026686047822,42.002416316091924,101.65159570810746,67.86418958639308,17.545732390620138,64.88880258105893,42.06686346353068,Healthy
678.2435771780525,56.1490141477079,47.25128254947847,37.35071318822318,8.36544426374617,-7.003407609259579,87.09272338290879,68.219388292331,Unhealthy
521.0200413475884,51.96069133656598,8.883943445542835,30.93570026603263,24.068507023188847,16.44842047079842,88.0401035421929,19.712461224798567,Unhealthy
869.8088936689967,100.74416781499636,38.61903440524287,112.11404140697348,57.76147475486346,15.05962432936682,71.00166628340442,42.6147655553099,Healthy
326.61930751331926,111.4172250858256,53.084188619641765,96.50715205862883,69.86340690395748,-9.271921644201072,56.87866468906569,53.65721270597747,Unhealthy
528.1836489402274,102.73526167016183,45.32329877644257,136.7759216613423,67.48661871660036,21.739860317039774,73.79141404114458,42.00809646902682,Healthy
202.5142964145445,116.85562646574868,45.83801485876839,107.06920433188567,64.62339725855142,22.946856411872673,83.84867534357818,36.21856842798509,Moderate
571.4115268315586,107.29993033441515,55.84806146702406,142.70666477487796,49.53189857040759,21.086081201584218,80.05611381311007,48.186555886374066,Moderate
249.58778048691218,168.99853870434868,41.663851505496446,163.27276851349632,76.67820950410562,18.751947430504124,57.83181811521807,46.68798542559686,Moderate
69.78209229361632,111.15964033093924,55.791841656776185,141.8361323582409,97.32427218294455,39.59031145972551,20.66319709082361,4.995333032308049,Unhealthy
580.9913127647908,115.61513041763143,49.14882288466314,114.04149516348662,50.93126284584219,20.90545419561108,61.38074547285131,39.369297704006264,Healthy
769.198528194934,147.0504322013655,29.67436647019285,154.77048206237976,75.40904119099903,20.64988672087201,83.03985753508417,54.09492475218184,Moderate
668.4431466512445,161.54849195298192,37.601494986996165,95.1600098608239,63.53227616534034,12.36743659932941,67.7735673392714,21.72229875042714,Moderate
734.9193412018257,137.85113895928419,11.001049003600377,33.22238107064346,59.55230527673244,29.350910814653567,49.98252521762783,45.14465983818153,Unhealthy
853.6271111723504,143.04277947362158,31.714308591368592,123.35340669435259,56.16053647083205,17.225214635301963,76.23058426353529,40.04268606323881,Healthy
546.7852376391239,40.74975751436456,23.393654003917145,145.9252038517774,7.261743419382183,-4.612367825025784,45.06372736098254,62.936048050664546,Unhealthy
865.7225099792921,139.7761828623497,28.555184322353217,87.69725385059397,57.48330283351911,20.48007869871904,66.75926962375188,32.09509949092664,Moderate
222.7387355923371,138.63463614973367,42.5420222815784,87.7944365240841,51.07125469506507,13.84449198514837,64.89968198464683,44.628958970883694,Moderate
992.0726242336998,130.99311065088088,30.73975430088437,141.3614770886877,68.09348430403864,24.682501858427806,62.753126666138684,45.3948913001081,Healthy
607.3046831441799,12.838434435299352,53.79761959788639,111.93029986989755,9.577877000585888,38.39506575296381,51.187823248890396,36.49458056021154,Unhealthy
170.0571050894217,113.00250395640867,58.66906806995722,129.81642038198402,76.2126613390794,11.218849008123064,60.74629474862479,35.182870707362355,Moderate
999.2239685857361,129.19888148436797,46.73639539294396,117.24618819209782,54.328566207464846,24.007810390233395,76.22715473226589,33.62893493625562,Healthy
773.9438227838066,103.5694203210192,35.04332314647746,136.6698291049766,70.05124564231119,19.582538330614415,66.97788467761816,53.31438326745919,Moderate
227.02856226281625,103.80842702035241,35.67177516271451,147.30602207964085,46.533604455690906,25.952503280664192,83.44248190984548,40.744998386636226,Moderate
590.215139009566,149.55721458681265,63.47964628872033,168.85112121458022,90.00444875838896,9.255210327323681,81.6032347435282,17.533421670921413,Unhealthy
211.10687457990608,98.78766657065621,29.227289150355166,113.15365932769583,52.743704759562995,0.9721747497854842,81.30897531269997,35.27343410078848,Unhealthy
145.538293994547,26.46902907945554,18.350341382923624,75.0739177097957,45.68021951937086,-3.7451714143125,40.4067345679724,0.423506894489295,Unhealthy
721.5667879007567,131.89941366944427,20.595343984932242,83.19154710032957,11.027529708836958,33.93446038369898,75.60195979794287,67.68675736553338,Unhealthy
152.7735739130929,7.472133746404008,19.75875347945656,64.91006092140155,26.982452669417512,-6.2903620069966495,15.898743549425724,4.005454525851898,Unhealthy
223.20015278347958,111.11556852662473,36.73917876821399,87.53413449470258,56.30430886721443,28.590519802331023,68.40099614977265,21.627673634852197,Moderate
785.688377723263,29.325727565207018,58.97802697483712,89.21376638129523,84.67307148418357,13.619142744290183,92.86103910755808,65.40424863610096,Unhealthy
941.6814082564456,105.23701948387173,39.769090514560766,124.64076163457804,53.881466673985386,16.16486004754747,75.69774460038334,45.6655232571192,Healthy
215.8188153274673,124.13142738928275,41.9095960749176,110.54788953555509,69.23955205256681,23.031872688915104,68.10583210394827,32.849925930708366,Healthy
289.8462051004198,142.11476825773576,22.423647326374653,2.2396817346533426,81.03146579845286,12.15326646424899,15.081605224570497,68.09916106607415,Unhealthy
578.9427707887567,104.54468097752765,8.315294168040216,103.07500180975046,57.91716651840878,31.70269889956827,94.08478345867965,24.884647456894452,Unhealthy
613.3214503321769,148.32464356865034,62.15645464002015,108.05133287657927,14.032831589762296,10.686919008596238,56.30888250683008,32.37333157575029,Unhealthy
115.62898794732402,3.426753735175736,31.73780141780818,137.26042734464576,44.71630101562746,8.812709970398767,29.85769735486278,50.146743127977835,Unhealthy
414.61784895387257,114.5905346268752,43.28473938380638,106.52540316308463,52.393762859426076,17.45292933134734,73.43725140029521,33.10634668835915,Healthy
201.3762376869365,139.82256506372974,41.591540397732025,103.06722273246173,51.89783873320259,20.115607865924442,68.04568843347126,31.142431569913416,Healthy
225.63616484884352,37.38593939430912,3.046267451112392,182.75068629360703,56.26113203508466,-4.278067953659428,36.466887162605445,58.10633794232711,Unhealthy
878.578414898287,175.4058009677534,35.94675742002897,177.77707601129939,33.698319083563,26.72656738090035,25.294248449348412,22.468542657743882,Unhealthy
598.3192232249224,131.79369053749258,25.82270163049965,112.36145051280978,43.445488131361564,23.25714641187723,84.35480181513017,20.626166539850743,Moderate
324.05261630203483,142.2437564320167,5.724850892355847,7.658342377708616,83.56369749127924,25.235098914274424,43.121224885523254,53.747641033052496,Unhealthy
490.66280944639516,164.9243894467307,47.78146405452546,131.47813224861622,53.70577685258091,16.406202729141825,72.02424620963403,46.57035877508103,Moderate
486.7479010290142,52.1798322333467,45.34772324232443,24.508908497150127,68.83105144089356,9.07828884644185,41.13921834738095,67.23601800933393,Unhealthy
804.0665845954927,123.83937795923796,23.263885176479683,144.23794527863788,68.30198751596623,25.843731622462727,78.59679461010197,29.199246837694,Moderate
748.948095867705,100.00969267398276,47.16829182254993,127.56852677483711,70.84161286697814,21.526265543597212,51.541491918472545,58.11250955148761,Moderate
253.5524025240016,117.27176579529285,25.794670338897,155.25329021781585,46.55548302554878,12.713288199660761,53.06466002130179,59.81863010697731,Moderate
217.19502969114822,153.08864441221698,48.40135710608083,39.767371762421,24.55901595108153,18.63166896638893,91.60387072658801,44.56291482752411,Unhealthy
200.40193547723163,37.27399368914443,28.904503035863637,163.42751153429685,10.399978037518643,31.754256529686508,95.8274553784668,50.151858144358286,Unhealthy
251.43820933304016,108.79087043054187,32.31906005918041,129.17572628197564,60.36826264732055,22.209888427610252,65.36275217114036,33.452572482921084,Healthy
624.2130268850499,136.2864060462726,48.98106768422046,117.60006738722865,62.68909237392964,23.080879661237056,74.80416792858676,44.80352897817954,Healthy
317.48300816209286,135.46542637218616,1.4363007203714928,107.48858835372246,75.21721644213837,29.73308170004782,59.17338065718565,68.99266044536526,Unhealthy
724.8777126355197,118.08643255089598,34.457611642946645,113.209806166661,57.44737008847159,18.811196076260764,61.81725440584493,42.98366168876919,Healthy
411.3167523329985,134.33253593442936,40.79846955366051,141.4300997804557,53.84066564617129,19.852602670265142,70.14670349471982,34.649442235840326,Healthy
88.15436334864657,86.46523970402853,41.61441640665464,89.13238833174208,97.94816246844782,9.806327137860908,31.468906474484093,50.5241318160214,Unhealthy
127.3563018028737,82.85577481769229,30.00787613801868,100.88267532502194,47.12284292429529,21.965760274234775,53.93212752907721,38.29410962882832,Moderate
970.5463037211858,116.74503006343677,58.3769233136069,77.87449261606668,6.972280415067367,3.5612373824816057,49.55035938457039,22.690913964655245,Unhealthy
553.8503976554567,62.019873951046314,31.26426261794722,0.9465721130150317,49.29868624330166,17.158298458265897,94.54941182893745,0.6842660104630138,Unhealthy
619.2682829163136,127.3473147039953,57.8248214750155,135.62625274554244,40.85122832571327,12.192987390979251,70.36516267452009,22.024373020765672,Moderate
371.35716118961983,93.9824656721517,22.314161799481113,150.30969456810897,63.34485514997153,14.960845519206503,81.33407891410734,47.316182169318765,Moderate
229.81422480020774,197.16779019102552,23.441793990825047,149.09579419283352,36.3840567581002,2.3305239384910443,47.81096294994477,67.76916877242651,Unhealthy
691.2799896852791,101.88981089250646,27.49109275708458,124.93843700510646,52.30323677514441,26.827417766312955,80.62567124794174,56.82863820073432,Moderate
277.23164492217404,109.88949819953052,40.93924849186976,162.17133941290666,75.09126693731774,28.487367046708442,74.23200852360762,43.788688016721075,Moderate
278.86775864148285,134.61167634018966,50.551559795375965,137.9804850948271,63.88838410030188,28.2370879290958,32.26724103988368,37.30946079486388,Unhealthy
218.26034812139773,116.40560725789842,46.814341126685505,120.12026242840545,63.72273620840091,17.048572576972514,70.38866887937348,34.05074112057736,Healthy
61.28125179156463,93.5351935485952,42.40528062104399,52.75335701345103,23.437344232630164,3.867348432729637,83.39104582395288,51.43585562818925,Unhealthy
412.71238460258803,142.0844988707019,39.21868139851533,101.15928579202728,65.94533209064211,15.06471343407784,73.06115022658419,30.141397250064525,Healthy
811.0689932093977,111.77738432267853,37.51122350909209,102.71746400605028,62.935857962549136,20.17302881371524,60.25811624168849,32.042745807622175,Healthy
300.40639454986365,167.4274179044142,41.05688587532376,68.38902078200574,82.30386730604164,36.095977389849644,53.674191343559386,22.048703374015844,Unhealthy
706.9778796328133,104.57842876183035,40.24548914966934,101.64251609003695,67.59838360582349,18.875587111934372,65.8939406209724,49.9178007957024,Healthy
417.58016139688556,118.42848276663307,24.620883836296613,37.56230754637466,82.11758699313947,39.86568619810425,67.87208541322343,20.951898384363552,Unhealthy
845.420730591604,121.45224118993724,43.36547305068957,118.26903142442386,66.92035718686273,17.304976547151398,69.00184412779242,45.553260189951494,Healthy
112.95437221208016,175.52944087404993,19.92984749963176,31.658815185821542,88.73792448443218,29.09883892095509,87.42771739792018,30.28216617420962,Unhealthy
553.8787417982335,55.60990416063627,15.571901430133902,82.02289791153552,36.68552795192538,9.458285963096156,35.304488416439256,9.640514604506665,Unhealthy
553.0501442767282,121.84229421065072,34.77885704986388,138.42118302079146,54.35061463602931,15.476389555073556,73.63880967575795,40.91116523580518,Healthy
104.23636598525493,158.509907120636,21.401184500007307,91.11884615757717,57.8208089712972,21.025465201382595,69.25817599198217,48.45774736915126,Moderate
521.9618402120482,135.1013171308929,35.704727128455986,117.87814937804636,53.54825746745999,21.456128441549957,63.87755185405754,41.13965047820551,Healthy
437.0585140096483,48.35532395948432,16.32923443549868,157.42528714508134,29.3028126778323,12.168496167713197,83.22958931189518,68.54154046747537,Unhealthy
818.3912944795601,165.35163746656534,31.407195576370267,122.55869457153975,9.655431938835024,7.541005964124679,22.751111671879748,29.318604591093013,Unhealthy
763.0815662968771,123.00706987454498,35.448289631736294,123.86500975035524,50.275407524871774,20.998542533051257,64.64368325424317,44.355527623890204,Healthy
295.96020311803636,110.06861732313588,31.249708887454787,112.41254008919648,72.03137542125529,11.671738040210426,66.55973558250528,57.5475185450649,Moderate
881.9302334950402,149.09428564062893,37.948865262697225,123.32231828679384,59.20085858179423,16.80905716688594,72.9426219192824,37.30407805334256,Healthy
878.4933754467468,177.41863349882507,37.79249289518634,19.58543987166379,99.56508835790048,0.09225744131247993,38.96194398322575,7.412885022480918,Unhealthy
643.5776032306997,137.32173927210548,45.934187697523924,86.49835371745034,51.43384672012454,10.778262854379108,85.10637053809583,39.54626438805704,Moderate
750.4896484851263,125.61371883472822,36.53359059471858,127.93159811334928,66.83453827219515,23.602165928475536,67.03087204098232,38.52591173787711,Healthy
382.1059888270742,84.35532945639329,24.48430210562575,132.68388794955874,76.25123058579014,29.603593176399507,72.11339277804696,34.10215311841961,Moderate
440.28549596210746,108.31245046293044,49.56020408299972,80.59421141804553,72.41948921246242,17.184237552657684,51.63179010097645,53.85477208760672,Moderate
0.421685956461082,164.16883337998868,67.52494645348249,169.22642646913278,17.830411959452686,6.190880816388329,31.647586245563705,34.94159836869724,Unhealthy
648.1604212472382,29.794495905599817,65.30616342389237,16.475016474242878,54.15775678224375,20.899892811388213,36.66023113285893,55.68596588510761,Unhealthy
462.1640241544288,109.32731805667979,47.1107789596986,134.89226146116374,66.93207529890081,19.22086137525464,74.30049164214053,47.537519103245515,Healthy
536.0700272567564,94.7980832742132,57.93263623105352,80.960990840267,45.66424753118743,14.317366909215437,54.42494726676891,29.147090584802196,Moderate
658.8684338647682,32.032664900951666,69.15590654690777,191.09939579015455,0.42935113419030335,11.752786786888866,14.543116700318759,52.89381473341743,Unhealthy
491.411839590735,130.61225973273005,43.134230558870115,117.28233139031525,69.0675860286758,20.612720355113545,74.33450146073197,46.217069339310086,Healthy
649.110133180827,103.02789607183801,36.33433920028676,125.48497266330476,60.91850323497938,18.32091120849415,76.71772974608648,45.76625579165942,Healthy
182.21034581760546,140.42079752804136,26.92053861420864,96.26488091076607,54.9131731002019,14.080700719840166,70.86263428606611,50.87248753023149,Moderate
196.65663890136074,96.84387265033075,57.13572183097847,130.57822865044483,50.25378135650591,22.50153780973548,67.47380675319278,24.09976271999699,Moderate
60.39117460300958,122.98804653909437,41.48500606527159,46.479793437465375,8.04989398257414,38.60767491618855,82.98226394473302,18.63312893979459,Unhealthy
439.06222888233196,103.17021174606342,40.55594205466677,122.6654091408444,68.43503614283571,18.539469931539756,71.04702510280076,39.33547805474531,Healthy
404.6142233467498,4.584069630833354,34.70262023588558,54.75783605410625,3.3399603609685857,27.901344960906847,53.634327756441586,51.02339631914805,Unhealthy
3.877987729227095,73.53265222613913,31.381807822764188,27.621006147502403,82.8052970600715,18.912585546506904,76.65375319305426,18.154623995048237,Unhealthy
370.22578288210104,128.20780285933665,21.322776094593337,167.24286184434166,62.194219227109315,17.52212922671565,57.27783335041384,24.743050539038286,Moderate
273.93826387292006,116.16227193290605,54.95267813978624,113.39916856835126,18.235109293105033,1.6051364972426185,62.45485368932813,37.73804965391173,Unhealthy
686.5179841726535,102.56789041291616,33.851279070638874,106.42254595334687,54.96810676458257,15.04540274474023,74.59858344746851,44.72766890913444,Healthy
643.1293389785981,149.16337039658558,46.570043200485834,149.22438343324595,50.741363014859665,23.393969458686026,74.37284468813,36.016208949824836,Healthy
486.9083679918513,112.7008677051459,30.313381416969897,148.43530779071213,54.26115024926634,24.543276173727556,59.11193519466596,43.03146027535432,Healthy
848.1984912691247,80.7525232576568,24.593586815212984,169.33366720663233,76.81117706218583,18.951807615051408,61.96911239297839,24.46955929866141,Moderate
966.894574853682,128.04877476007678,41.39357849052167,117.42623018664108,64.85845850896268,22.875639264771326,74.58019612480825,36.6088077806043,Healthy
491.9182139485959,73.32319924917681,31.4031619235957,38.587930046310134,46.73441709242865,32.248019631652426,45.24498663541915,59.98681867291618,Unhealthy
992.8105094212722,118.31526313716128,30.445457642437347,132.35863401083884,59.39301609231069,24.75714088256845,61.47223987939746,35.50425791932999,Healthy
692.1236441432291,74.32040192783187,37.06100982002671,12.262215738145432,57.00922898150763,36.889378105822,64.26008320225665,2.638580831893539,Unhealthy
599.7041612812814,148.40044280095879,24.701885396929583,65.80066207468407,42.19603006006278,16.141560824224847,103.16871562809327,43.142012380400345,Unhealthy
575.2580485678603,156.10889689300413,50.72819785261131,93.18731884539665,60.59344744145196,25.21135995757249,55.72342984209598,33.62160415465738,Moderate
744.5358400291075,108.77379485858985,40.26303178581496,106.61227698539115,69.94061128585578,22.963238354652276,66.48157863820829,31.596741483508602,Healthy
421.9683686335774,182.06389453965213,14.757380298990753,102.55257846824854,1.692359226397555,-3.521653992114545,94.5139531736737,69.77597910411065,Unhealthy
568.4395160425411,93.7463173643801,41.55194545005757,86.21143579960065,49.27421078391758,26.928854708722504,77.53922899484598,37.057809136245936,Moderate
687.7291585947005,109.75704433883365,59.84148427444381,145.26841131837122,69.34954962952436,10.081814396185527,79.76736803385413,36.28119634228612,Moderate
231.30824491399977,100.69934031707358,39.05000564765044,126.48123571359407,66.60973715710996,16.25914880095559,75.16459369026421,39.216922095792626,Healthy
679.7753798378578,150.42088159738603,59.85028847246326,86.59838287649644,44.12454769214554,11.59001894108153,82.59751265114551,54.039233429848636,Moderate
247.4936842180826,76.72272546831584,62.556368484125095,193.6431592780758,1.3490107969905796,38.95217404721218,70.2847049096564,33.06636061065035,Unhealthy
937.5384714387731,124.33422083550376,54.474434275030994,195.71290623540983,74.97891722794307,-1.0658435449157206,101.30934780952967,12.968085584066703,Unhealthy
744.3643518259481,136.11210129079217,48.334175266787,148.23014943289638,62.383560660540546,19.974831848352316,76.69768087073103,32.27182173130848,Healthy
415.5594421770196,153.6265475169916,51.94989471702,130.53196558351047,76.67255585859763,10.613758029718776,64.92107071296104,38.91068423412662,Moderate
539.2194340537797,134.2815705073089,32.356276749918734,148.9576403228578,65.63516994653367,13.907491791839288,66.37359988646895,20.74700141928522,Moderate
398.48126160323545,133.3959844397052,46.4428946767952,128.54906452901778,68.622120439366,16.886255290823645,63.491297789145634,36.65276893914304,Healthy
842.8212403646132,103.98525843062122,48.936052152289065,133.0197931142421,59.158210758002625,15.293047338890482,62.79352092157487,44.19258620235942,Healthy
816.050868271479,140.2050624516601,31.497112698826374,123.47580863061889,51.30142193793769,20.57478465523011,69.42864993673089,36.96296687869329,Healthy
640.7940093790821,152.08203057240098,38.54305670054932,113.37379371546628,69.07190307156999,18.616830395110185,59.95758095615054,41.30714283975187,Moderate
